,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
731,SOUTH WOODLANDS WAY,,SOUTH WOODLANDS WAY,NIL,SOUTH WOODLANDS WAY,NIL,22665.6842771517,46299.2669237734,1.43498796082521,103.785384651452,103.785384651452,Woodlands South 
732,WOODLANDS SOUTH MRT STATION EXIT 1,,NIL,WOODLANDS SOUTH MRT STATION EXIT 1,WOODLANDS SOUTH MRT STATION EXIT 1,NIL,23483.0860632733,45469.93948818,1.42748811362716,103.792729941333,103.792729941333,Woodlands South 
733,WOODLANDS SOUTH MRT STATION (TE3),30,WOODLANDS DRIVE 17,WOODLANDS SOUTH MRT STATION (TE3),30 WOODLANDS DRIVE 17 WOODLANDS SOUTH MRT STATION (TE3) SINGAPORE 737741,737741,23542.5545697259,45459.758821588,1.42739605281442,103.79326432221,103.79326432221,Woodlands South 
734,WOODLANDS SOUTH MRT STATION EXIT 2,,NIL,WOODLANDS SOUTH MRT STATION EXIT 2,WOODLANDS SOUTH MRT STATION EXIT 2,NIL,23525.2565986393,45492.5325706061,1.42769244394578,103.793108878868,103.793108878868,Woodlands South 
735,WOODLANDS SOUTH MRT STATION EXIT 3,,NIL,WOODLANDS SOUTH MRT STATION EXIT 3,WOODLANDS SOUTH MRT STATION EXIT 3,NIL,23716.7857709136,45466.1419761386,1.4274538066561,103.794829948963,103.794829948963,Woodlands South 
736,WOODLANDS SOUTH MRT STATION EXIT 4,,NIL,WOODLANDS SOUTH MRT STATION EXIT 4,WOODLANDS SOUTH MRT STATION EXIT 4,NIL,23676.9949346948,45362.6568899937,1.42651791911639,103.794472407369,103.794472407369,Woodlands South 
737,WOODLANDS SOUTH MRT STATION EXIT 5,,NIL,WOODLANDS SOUTH MRT STATION EXIT 5,WOODLANDS SOUTH MRT STATION EXIT 5,NIL,23668.4888140354,45286.6488070544,1.42583052834963,103.794395983627,103.794395983627,Woodlands South 
738,WOODLANDS SOUTH FLYOVER,,NIL,WOODLANDS SOUTH FLYOVER,WOODLANDS SOUTH FLYOVER,NIL,21162.6219346626,44792.17704124,1.42135821290741,103.771878600332,103.771878600332,Woodlands South 
739,DOVER CLEMENTI SPORTS CLUB,108,JURONG EAST STREET 13,DOVER CLEMENTI SPORTS CLUB,108 JURONG EAST STREET 13 DOVER CLEMENTI SPORTS CLUB SINGAPORE 600108,600108,17292.1274587894,35606.2644961402,1.33828303068105,103.737102099236,103.737102099236,Dover
740,DOVER COMMUNITY CENTRE,1,DOVER ROAD,DOVER COMMUNITY CENTRE,1 DOVER ROAD DOVER COMMUNITY CENTRE SINGAPORE 130001,130001,22430.2319261692,31652.7173970658,1.3025299473495,103.783271662459,103.783271662459,Dover
741,DOVER COURT,3,DOVER ROAD,DOVER COURT,3 DOVER ROAD DOVER COURT SINGAPORE 130003,130003,22338.09984616,31786.0696280207,1.30373592079542,103.782443789544,103.782443789544,Dover
742,DOVER COURT,2,DOVER ROAD,DOVER COURT,2 DOVER ROAD DOVER COURT SINGAPORE 130002,130002,22389.4300484909,31716.1319708247,1.30310343884227,103.782905027596,103.782905027596,Dover
743,DOVER COURT,2A,DOVER ROAD,DOVER COURT,2A DOVER ROAD DOVER COURT SINGAPORE 131002,131002,22476.269953155,31692.1559139546,1.30288662350767,103.783685328128,103.783685328128,Dover
744,DOVER COURT,1,DOVER ROAD,DOVER COURT,1 DOVER ROAD DOVER COURT SINGAPORE 130001,130001,22430.399338387,31652.2529348563,1.30252574694853,103.783273166817,103.783273166817,Dover
745,DOVER COURT,5,DOVER CRESCENT,DOVER COURT,5 DOVER CRESCENT DOVER COURT SINGAPORE 130005,130005,22359.625497872,31821.9183317721,1.30406012764311,103.782637200936,103.782637200936,Dover
746,DOVER COURT,3A,DOVER ROAD,DOVER COURT,3A DOVER ROAD DOVER COURT SINGAPORE 131003,131003,22389.4636156848,31779.3152669184,1.30367484610123,103.782905317846,103.782905317846,Dover
747,DOVER COURT,4,DOVER ROAD,DOVER COURT,4 DOVER ROAD DOVER COURT SINGAPORE 130004,130004,22430.4991016621,31749.7728673071,1.30340768255151,103.783274045827,103.783274045827,Dover
748,DOVER COURT,,NIL,DOVER COURT,DOVER COURT,NIL,22398.140538577,31736.9901226908,1.30329207412363,103.78298329159,103.78298329159,Dover
749,SPRINGLEAF AVENUE PLAYGROUND,,NIL,SPRINGLEAF AVENUE PLAYGROUND,SPRINGLEAF AVENUE PLAYGROUND,NIL,26791.4246885944,42527.6308937874,1.40087927084758,103.822458537752,103.822458537752,Springleaf
750,SPRINGLEAF GARDEN,30,SPRINGLEAF RISE,SPRINGLEAF GARDEN,30 SPRINGLEAF RISE SPRINGLEAF GARDEN SINGAPORE 788010,788010,26935.226940928,42327.3397758547,1.39906791567041,103.823750726327,103.823750726327,Springleaf
751,SPRINGLEAF GARDEN,29,SPRINGLEAF DRIVE,SPRINGLEAF GARDEN,29 SPRINGLEAF DRIVE SPRINGLEAF GARDEN SINGAPORE 788277,788277,26971.9756934429,42406.358494062,1.3997825338834,103.824080940966,103.824080940966,Springleaf
752,SPRINGLEAF GARDEN,30,SPRINGLEAF DRIVE,SPRINGLEAF GARDEN,30 SPRINGLEAF DRIVE SPRINGLEAF GARDEN SINGAPORE 788278,788278,27012.4690798316,42359.2885104399,1.39935685129009,103.824444808701,103.824444808701,Springleaf
753,SPRINGLEAF GARDEN,31,SPRINGLEAF AVENUE,SPRINGLEAF GARDEN,31 SPRINGLEAF AVENUE SPRINGLEAF GARDEN SINGAPORE 788449,788449,26595.1532194354,42340.8118737992,1.39918973791843,103.820694886627,103.820694886627,Springleaf
754,SPRINGLEAF GARDEN,30,SPRINGLEAF VIEW,SPRINGLEAF GARDEN,30 SPRINGLEAF VIEW SPRINGLEAF GARDEN SINGAPORE 787934,787934,26678.1018418446,42159.8199854996,1.39755291627014,103.821440255754,103.821440255754,Springleaf
755,SPRINGLEAF GARDEN,29,SPRINGLEAF LANE,SPRINGLEAF GARDEN,29 SPRINGLEAF LANE SPRINGLEAF GARDEN SINGAPORE 788074,788074,26733.3513848512,42099.9938022848,1.39701187224794,103.821936720134,103.821936720134,Springleaf
756,SPRINGLEAF GARDEN,3,SPRINGLEAF RISE,SPRINGLEAF GARDEN,3 SPRINGLEAF RISE SPRINGLEAF GARDEN SINGAPORE 787983,787983,27107.3971951045,42296.5854764432,1.39878979068598,103.825297817084,103.825297817084,Springleaf
757,SPRINGLEAF GARDEN,30,SPRINGLEAF CRESCENT,SPRINGLEAF GARDEN,30 SPRINGLEAF CRESCENT SPRINGLEAF GARDEN SINGAPORE 788344,788344,27116.5918821264,42412.336693259,1.39983660336465,103.825380435293,103.825380435293,Springleaf
758,SPRINGLEAF GARDEN,3,SPRINGLEAF HEIGHT,SPRINGLEAF GARDEN,3 SPRINGLEAF HEIGHT SPRINGLEAF GARDEN SINGAPORE 788097,788097,27111.7389860293,42223.1310124863,1.39812549504816,103.825336833852,103.825336833852,Springleaf
759,HILLVIEW 128,124,HILLVIEW AVENUE,HILLVIEW 128,124 HILLVIEW AVENUE HILLVIEW 128 SINGAPORE 669611,669611,19970.1508506741,37684.6126620937,1.35707968895277,103.76116513308,103.76116513308,Hillview
760,HILLVIEW 128,128,HILLVIEW AVENUE,HILLVIEW 128,128 HILLVIEW AVENUE HILLVIEW 128 SINGAPORE 669595,669595,19935.1442627665,37700.8982599285,1.35722696051582,103.760850571779,103.760850571779,Hillview
761,HILLVIEW 128,126,HILLVIEW AVENUE,HILLVIEW 128,126 HILLVIEW AVENUE HILLVIEW 128 SINGAPORE 669612,669612,19947.6778110713,37665.7460830193,1.35690906039691,103.760963203302,103.760963203302,Hillview
762,HILLVIEW 128,,NIL,HILLVIEW 128,HILLVIEW 128,NIL,19947.30569648,37679.718298858,1.35703541993848,103.760959855855,103.760959855855,Hillview
763,HILLVIEW APARTMENTS,71,HILLVIEW AVENUE,HILLVIEW APARTMENTS,71 HILLVIEW AVENUE HILLVIEW APARTMENTS SINGAPORE 669570,669570,20128.4698701426,37566.9218123462,1.3560153779275,103.762587763182,103.762587763182,Hillview
764,HILLVIEW APARTMENTS,,NIL,HILLVIEW APARTMENTS,HILLVIEW APARTMENTS,NIL,20127.7675621165,37568.1453653201,1.35602644311081,103.76258145217,103.76258145217,Hillview
765,HILLVIEW BUILDING,48,HILLVIEW TERRACE,HILLVIEW BUILDING,48 HILLVIEW TERRACE HILLVIEW BUILDING SINGAPORE 669269,669269,19594.2381717209,37234.2806666661,1.35300694648761,103.757787439927,103.757787439927,Hillview
766,HILLVIEW CAMP,206,GOMBAK DRIVE,HILLVIEW CAMP,206 GOMBAK DRIVE HILLVIEW CAMP SINGAPORE 669641,669641,19920.9176142551,39364.1384938266,1.37226869582157,103.760722284999,103.760722284999,Hillview
767,HILLVIEW CAMP,204,GOMBAK DRIVE,HILLVIEW CAMP,204 GOMBAK DRIVE HILLVIEW CAMP SINGAPORE 669640,669640,19920.9176142551,39364.1384938266,1.37226869582157,103.760722284999,103.760722284999,Hillview
768,HILLVIEW CAMP,208,GOMBAK DRIVE,HILLVIEW CAMP,208 GOMBAK DRIVE HILLVIEW CAMP SINGAPORE 669643,669643,19920.9175537191,39364.1384938266,1.37226869582154,103.760722284455,103.760722284455,Hillview
769,NEW BUGIS STREET,2,NEW BUGIS STREET,NEW BUGIS STREET,2 NEW BUGIS STREET NEW BUGIS STREET SINGAPORE 188866,188866,30389.6614961205,31394.3651128504,1.30019390885656,103.854790764571,103.854790764571,Bugis
770,NEW BUGIS STREET,3,NEW BUGIS STREET,NEW BUGIS STREET,3 NEW BUGIS STREET NEW BUGIS STREET SINGAPORE 188867,188867,30394.1325918715,31431.9609148894,1.30053391168851,103.854830942256,103.854830942256,Bugis
771,DBS NEW BUGIS STREET,3,NEW BUGIS STREET,DBS NEW BUGIS STREET,3 NEW BUGIS STREET DBS NEW BUGIS STREET SINGAPORE 188867,188867,30402.1599638332,31426.3616708498,1.30048327348075,103.854903071386,103.854903071386,Bugis
772,NEW BUGIS STREET,4,NEW BUGIS STREET,NEW BUGIS STREET,4 NEW BUGIS STREET NEW BUGIS STREET SINGAPORE 188868,188868,30389.6614961205,31394.3651128504,1.30019390885656,103.854790764571,103.854790764571,Bugis
773,THE HIVE@BUGIS,5,JALAN PINANG,THE HIVE@BUGIS,5 JALAN PINANG THE HIVE@BUGIS SINGAPORE 199137,199137,30790.7950027743,31663.6670217831,1.30262934685577,103.858395153708,103.858395153708,Bugis
774,REST BUGIS HOTEL,8,JALAN KUBOR,REST BUGIS HOTEL,8 JALAN KUBOR REST BUGIS HOTEL SINGAPORE 199207,199207,30905.8602260072,31821.1272174809,1.30405335069647,103.859429082158,103.859429082158,Bugis
775,LION PEAK HOTEL BUGIS,103,BEACH ROAD,LION PEAK HOTEL BUGIS,103 BEACH ROAD LION PEAK HOTEL BUGIS SINGAPORE 189704,189704,30645.9404234514,31139.7624264583,1.29789135120372,103.857093524581,103.857093524581,Bugis
776,MERCURE SINGAPORE BUGIS,122,MIDDLE ROAD,MERCURE SINGAPORE BUGIS,122 MIDDLE ROAD MERCURE SINGAPORE BUGIS SINGAPORE 188973,188973,30203.554954201,31329.742876811,1.29960950187876,103.853118508952,103.853118508952,Bugis
777,BUGIS VILLAGE,151,ROCHOR ROAD,BUGIS VILLAGE,151 ROCHOR ROAD BUGIS VILLAGE SINGAPORE 188426,188426,30442.1806853879,31472.7208108753,1.30090252607461,103.855262679246,103.855262679246,Bugis
778,BUGIS VILLAGE,151A,ROCHOR ROAD,BUGIS VILLAGE,151A ROCHOR ROAD BUGIS VILLAGE SINGAPORE 188426,188426,30442.1806853879,31472.7208108753,1.30090252607461,103.855262679246,103.855262679246,Bugis
779,HOUGANG 1,1,HOUGANG STREET 91,HOUGANG 1,1 HOUGANG STREET 91 HOUGANG 1 SINGAPORE 538692,538692,33136.3424516348,39745.1742408983,1.37571530699875,103.879472337592,103.879472337592,Hougang
780,HOUGANG 105 HAINANESE VILLAGE CENTRE,105,HOUGANG AVENUE 1,HOUGANG 105 HAINANESE VILLAGE CENTRE,105 HOUGANG AVENUE 1 HOUGANG 105 HAINANESE VILLAGE CENTRE SINGAPORE 530105,530105,34322.5106820343,37353.179481376,1.35408273910145,103.890130407955,103.890130407955,Hougang
781,HOUGANG ASSEMBLY OF GOD,1F,YIO CHU KANG ROAD,HOUGANG ASSEMBLY OF GOD,1F YIO CHU KANG ROAD HOUGANG ASSEMBLY OF GOD SINGAPORE 545512,545512,32913.3292188616,37362.029113384,1.35416303725694,103.877468009579,103.877468009579,Hougang
782,HOUGANG AVE 3 PARK CONNECTOR,,NIL,HOUGANG AVE 3 PARK CONNECTOR,HOUGANG AVE 3 PARK CONNECTOR,NIL,34413.1190112075,36298.5069951508,1.34454464168319,103.890944357466,103.890944357466,Hougang
783,HOUGANG AVENUE 3 PARK CONNECTOR,,NIL,HOUGANG AVENUE 3 PARK CONNECTOR,HOUGANG AVENUE 3 PARK CONNECTOR,NIL,34613.8525259905,37695.4141855668,1.35717772309233,103.892748376515,103.892748376515,Hougang
784,HOUGANG CAPEVIEW,476,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,476 UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 530476,530476,35834.0087358411,39934.8496807795,1.37743006696183,103.903712864065,103.903712864065,Hougang
785,HOUGANG CAPEVIEW,477,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477 UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 530477,530477,35851.4784171991,40157.0205252972,1.37943929438789,103.903869900943,103.903869900943,Hougang
786,HOUGANG CAPEVIEW,477C,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477C UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 533477,533477,35887.216733614,40144.1081429087,1.37932250991171,103.904191032446,103.904191032446,Hougang
787,HOUGANG CAPEVIEW,476B,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,476B UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 532476,532476,35889.5779995592,39923.615264602,1.37732845210704,103.904212191193,103.904212191193,Hougang
788,HOUGANG CAPEVIEW,477B,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477B UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 532477,532477,35891.5128804185,40087.6644068714,1.37881205219672,103.904229621366,103.904229621366,Hougang
789,YEW TEE CLOSE,,YEW TEE CLOSE,NIL,YEW TEE CLOSE,NIL,18301.5362023074,42172.969546906,1.39767018280645,103.746170276385,103.746170276385,Yew Tee
790,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,3,CHOA CHU KANG STREET 51,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,3 CHOA CHU KANG STREET 51 CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW SINGAPORE 689338,689338,17907.0027818559,41516.7095673066,1.3917351316672,103.742625104913,103.742625104913,Yew Tee
791,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,5,CHOA CHU KANG STREET 51,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,5 CHOA CHU KANG STREET 51 CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW SINGAPORE 689339,689339,17907.0028121239,41516.7095975745,1.39173513194093,103.742625105185,103.742625105185,Yew Tee
792,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,7,CHOA CHU KANG STREET 51,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,7 CHOA CHU KANG STREET 51 CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW SINGAPORE 689340,689340,17907.0028121239,41516.7095975745,1.39173513194093,103.742625105185,103.742625105185,Yew Tee
793,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,9,CHOA CHU KANG STREET 51,CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW,9 CHOA CHU KANG STREET 51 CHOA CHU KANG YEW TEE CHUN LIAN HE MIOW SINGAPORE 689341,689341,17907.0028121239,41516.7095975745,1.39173513194093,103.742625105185,103.742625105185,Yew Tee
794,PRO-TEACH SCHOOLCARE (YEW TEE PRIMARY),10,CHOA CHU KANG STREET 64,PRO-TEACH SCHOOLCARE (YEW TEE PRIMARY),10 CHOA CHU KANG STREET 64 PRO-TEACH SCHOOLCARE (YEW TEE PRIMARY) SINGAPORE 689100,689100,18930.0708015431,42068.5415837038,1.39672603497195,103.751817992962,103.751817992962,Yew Tee
795,YEW TEE PRIMARY SCHOOL,10,CHOA CHU KANG STREET 64,YEW TEE PRIMARY SCHOOL,10 CHOA CHU KANG STREET 64 YEW TEE PRIMARY SCHOOL SINGAPORE 689100,689100,18837.4775282657,42072.9649468437,1.39676600905037,103.750985967346,103.750985967346,Yew Tee
796,YEW TEE COMMUNITY BUILDING,20,CHOA CHU KANG STREET 52,YEW TEE COMMUNITY BUILDING,20 CHOA CHU KANG STREET 52 YEW TEE COMMUNITY BUILDING SINGAPORE 689286,689286,18147.9988896521,41859.2611772865,1.39483312455963,103.744790526006,103.744790526006,Yew Tee
797,PCF YEW TEE BRANCH STUDENT CARE CENTRE,20,CHOA CHU KANG STREET 52,PCF YEW TEE BRANCH STUDENT CARE CENTRE,20 CHOA CHU KANG STREET 52 PCF YEW TEE BRANCH STUDENT CARE CENTRE SINGAPORE 689286,689286,18141.0236933399,41868.6009084862,1.39491758725976,103.74472784522,103.74472784522,Yew Tee
798,YEW TEE COMMUNITY CLUB,20,CHOA CHU KANG STREET 52,YEW TEE COMMUNITY CLUB,20 CHOA CHU KANG STREET 52 YEW TEE COMMUNITY CLUB SINGAPORE 689286,689286,18154.3951502386,41872.9720290862,1.39495712260692,103.744847996809,103.744847996809,Yew Tee
799,BUKIT PANJANG ROAD,,BUKIT PANJANG ROAD,NIL,BUKIT PANJANG ROAD,NIL,20974.6897932912,40044.3101487736,1.37841871333605,103.770193380673,103.770193380673,Bukit Panjang
800,BUKIT PANJANG LINK,,BUKIT PANJANG LINK,NIL,BUKIT PANJANG LINK,NIL,20069.900711932,39455.7047490107,1.37309631950666,103.762061091779,103.762061091779,Bukit Panjang
801,BUKIT PANJANG RING ROAD,,BUKIT PANJANG RING ROAD,NIL,BUKIT PANJANG RING ROAD,NIL,20343.7696099458,40931.390294712,1.38644246299785,103.764521501501,103.764521501501,Bukit Panjang
802,DBS BUKIT PANJANG PLAZA,1,JELEBU ROAD,DBS BUKIT PANJANG PLAZA,1 JELEBU ROAD DBS BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20291.4358726144,40276.7802220006,1.38052239451717,103.764051414862,103.764051414862,Bukit Panjang
803,UOB BUKIT PANJANG BRANCH,1,JELEBU ROAD,UOB BUKIT PANJANG BRANCH,1 JELEBU ROAD UOB BUKIT PANJANG BRANCH SINGAPORE 677743,677743,20281.4682926284,40276.2205972504,1.38051733084719,103.763961848957,103.763961848957,Bukit Panjang
804,BUKIT PANJANG PLAZA,1,JELEBU ROAD,BUKIT PANJANG PLAZA,1 JELEBU ROAD BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20325.461808118,40210.2194124069,1.37992045176243,103.764357180314,103.764357180314,Bukit Panjang
805,BUKIT PANJANG PUBLIC LIBRARY,1,JELEBU ROAD,BUKIT PANJANG PUBLIC LIBRARY,1 JELEBU ROAD BUKIT PANJANG PUBLIC LIBRARY SINGAPORE 677743,677743,20351.9228967195,40162.4047455806,1.37948804026655,103.764594965051,103.764594965051,Bukit Panjang
806,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,1,SEGAR ROAD,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,1 SEGAR ROAD NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG SINGAPORE 677738,677738,21144.825419616,40980.744209582,1.38688900135978,103.771719585228,103.771719585228,Bukit Panjang
807,OCBC BUKIT PANJANG PLAZA,1,JELEBU ROAD,OCBC BUKIT PANJANG PLAZA,1 JELEBU ROAD OCBC BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20327.7526101982,40206.06861246,1.37988291404114,103.764377765935,103.764377765935,Bukit Panjang
808,CITIBANK BUKIT PANJANG PLAZA,1,JELEBU ROAD,CITIBANK BUKIT PANJANG PLAZA,1 JELEBU ROAD CITIBANK BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20336.8917857371,40207.3985271286,1.37989494369864,103.764459887796,103.764459887796,Bukit Panjang
809,FARMWAY LRT STATION (SW2),35,ANCHORVALE STREET,FARMWAY LRT STATION (SW2),35 ANCHORVALE STREET FARMWAY LRT STATION (SW2) SINGAPORE 545048,545048,34230.5208312804,42117.5715403445,1.39717019591821,103.889304824196,103.889304824196,Farmway
810,STADIUM MRT STATION (CC6),3,STADIUM WALK,STADIUM MRT STATION (CC6),3 STADIUM WALK STADIUM MRT STATION (CC6) SINGAPORE 397692,397692,32676.3477050858,31683.9407594204,1.3028124684707,103.875337711089,103.875337711089,Stadium
811,STADIUM MRT STATION EXIT A,,NIL,STADIUM MRT STATION EXIT A,STADIUM MRT STATION EXIT A,NIL,32571.9882071586,31650.6139235366,1.3025110879373,103.874399988354,103.874399988354,Stadium
812,STADIUM MRT STATION EXIT B,,NIL,STADIUM MRT STATION EXIT B,STADIUM MRT STATION EXIT B,NIL,32775.2311496679,31745.6163467113,1.30337022553934,103.876226233523,103.876226233523,Stadium
813,BANGKIT LRT STATION (BP9),20,BUKIT PANJANG RING ROAD,BANGKIT LRT STATION (BP9),20 BUKIT PANJANG RING ROAD BANGKIT LRT STATION (BP9) SINGAPORE 679939,679939,21248.0565876467,40221.4484106153,1.38002223010088,103.772647370452,103.772647370452,Bangkit
814,QUEENSTOWN BAPTIST CHURCH,495,MARGARET DRIVE,QUEENSTOWN BAPTIST CHURCH,495 MARGARET DRIVE QUEENSTOWN BAPTIST CHURCH SINGAPORE 149305,149305,25237.310342825,31053.9769675434,1.29711552733747,103.808494598008,103.808494598008,Queenstown
815,QUEENSTOWN CAREHUT,310,MARGARET DRIVE,QUEENSTOWN CAREHUT,310 MARGARET DRIVE QUEENSTOWN CAREHUT SINGAPORE 149303,149303,25143.1426198389,30878.5540552996,1.29552905587752,103.807648475656,103.807648475656,Queenstown
816,QUEENSTOWN CHINESE METHODIST CHURCH,400,COMMONWEALTH DRIVE,QUEENSTOWN CHINESE METHODIST CHURCH,400 COMMONWEALTH DRIVE QUEENSTOWN CHINESE METHODIST CHURCH SINGAPORE 149604,149604,23993.2459369237,31660.9378182273,1.30260453129616,103.797316055827,103.797316055827,Queenstown
817,QUEENSTOWN COMMUNITY CENTRE,365,COMMONWEALTH AVENUE,QUEENSTOWN COMMUNITY CENTRE,365 COMMONWEALTH AVENUE QUEENSTOWN COMMUNITY CENTRE SINGAPORE 149732,149732,24457.3884263532,31258.2919112314,1.29896320053365,103.801486634213,103.801486634213,Queenstown
818,QUEENSTOWN GOOD SHEPHERD KINDERGARTEN,2,DUNDEE ROAD,QUEENSTOWN GOOD SHEPHERD KINDERGARTEN,2 DUNDEE ROAD QUEENSTOWN GOOD SHEPHERD KINDERGARTEN SINGAPORE 149454,149454,25106.292197166,30829.4540888146,1.29508500969247,103.807317363165,103.807317363165,Queenstown
819,QUEENSTOWN LUTHERAN CHURCH,709,COMMONWEALTH DRIVE,QUEENSTOWN LUTHERAN CHURCH,709 COMMONWEALTH DRIVE QUEENSTOWN LUTHERAN CHURCH SINGAPORE 149601,149601,24205.0587444659,32058.8944578469,1.30620353695739,103.799219242374,103.799219242374,Queenstown
820,QUEENSTOWN LUTHERAN CHURCH KINDERGARTEN,709,COMMONWEALTH DRIVE,QUEENSTOWN LUTHERAN CHURCH KINDERGARTEN,709 COMMONWEALTH DRIVE QUEENSTOWN LUTHERAN CHURCH KINDERGARTEN SINGAPORE 149601,149601,24195.4015626535,32059.1678988114,1.30620600867377,103.799132468019,103.799132468019,Queenstown
821,QUEENSTOWN MRT STATION (EW19),301,COMMONWEALTH AVENUE,QUEENSTOWN MRT STATION (EW19),301 COMMONWEALTH AVENUE QUEENSTOWN MRT STATION (EW19) SINGAPORE 149729,149729,24968.2673462247,30770.3911128063,1.29455085184931,103.806077155982,103.806077155982,Queenstown
822,QUEENSTOWN MRT STATION EXIT A,,NIL,QUEENSTOWN MRT STATION EXIT A,QUEENSTOWN MRT STATION EXIT A,NIL,24979.6531931236,30737.1589249074,1.29425031276396,103.806179465908,103.806179465908,Queenstown
823,QUEENSTOWN MRT STATION EXIT B,,NIL,QUEENSTOWN MRT STATION EXIT B,QUEENSTOWN MRT STATION EXIT B,NIL,24999.4236044604,30750.719677778,1.29437295333944,103.806357110237,103.806357110237,Queenstown
824,CLARKE QUAY,,CLARKE QUAY,NIL,CLARKE QUAY,NIL,29214.0777206253,30474.8516330826,1.29187814532067,103.844227535027,103.844227535027,Clarke Quay
825,HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY,2,MAGAZINE ROAD,HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY,2 MAGAZINE ROAD HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY SINGAPORE 059573,059573,28967.3657933753,30171.7378248088,1.289136974408,103.84201075936,103.84201075936,Clarke Quay
826,PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY,20,MERCHANT ROAD,PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY,20 MERCHANT ROAD PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY SINGAPORE 058281,058281,29377.0908066714,30070.1272046268,1.2882180283587,103.845692302876,103.845692302876,Clarke Quay
827,HERITAGE COLLECTION ON CLARKE QUAY,36C,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36C SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.4790996211,30055.1302056629,1.28808238551466,103.848499238469,103.848499238469,Clarke Quay
828,HERITAGE COLLECTION ON CLARKE QUAY,36B,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36B SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.4790996211,30055.1302056629,1.28808238551466,103.848499238469,103.848499238469,Clarke Quay
829,HERITAGE COLLECTION ON CLARKE QUAY,36,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36 SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.479129889,30055.1301753949,1.28808238524093,103.848499238741,103.848499238741,Clarke Quay
