,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
1072,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),385,TAMPINES STREET 32,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),385 TAMPINES STREET 32 PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC) SINGAPORE 520385,520385,41933.6049146047,37450.4731001128,1.35496004266325,103.958520955298,103.958520955298,Tampines East
1073,TAMPINES EAST MRT STATION EXIT A,,NIL,TAMPINES EAST MRT STATION EXIT A,TAMPINES EAST MRT STATION EXIT A,NIL,41490.5727396151,37616.6281676181,1.35646289026058,103.954540107876,103.954540107876,Tampines East
1074,BEDOK BEACON,222,BEDOK NORTH DRIVE,BEDOK BEACON,222 BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 460222,460222,38526.0049489252,34081.310900975,1.32449197461735,103.927900348438,103.927900348438,Bedok
1075,BEDOK BEACON,222C,BEDOK NORTH DRIVE,BEDOK BEACON,222C BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 463222,463222,38544.0142781651,34041.0611718558,1.3241279645869,103.9280621579,103.9280621579,Bedok
1076,BEDOK BEACON,222B,BEDOK NORTH DRIVE,BEDOK BEACON,222B BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 462222,462222,38529.5289291972,34091.050260365,1.32458005260143,103.927932016592,103.927932016592,Bedok
1077,BEDOK BEACON,,NIL,BEDOK BEACON,BEDOK BEACON,NIL,38521.3824224519,34087.7710572761,1.32455039950014,103.927858814824,103.927858814824,Bedok
1078,BEDOK BEACON,223,BEDOK NORTH DRIVE,BEDOK BEACON,223 BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 460223,460223,38489.7524097357,34100.2277854402,1.32466306448194,103.927574606795,103.927574606795,Bedok
1079,BEDOK BEACON,222A,BEDOK NORTH DRIVE,BEDOK BEACON,222A BEDOK NORTH DRIVE BEDOK BEACON SINGAPORE 461222,461222,38511.5312833991,34137.9944199789,1.32500460459969,103.92777031436,103.92777031436,Bedok
1080,BEDOK CAMP,768,UPPER EAST COAST ROAD,BEDOK CAMP,768 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 465557,465557,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1081,BEDOK CAMP,762,UPPER EAST COAST ROAD,BEDOK CAMP,762 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 466634,466634,41426.580228976,33357.212801965,1.3179423633236,103.953963214129,103.953963214129,Bedok
1082,BEDOK CAMP,764,UPPER EAST COAST ROAD,BEDOK CAMP,764 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 466635,466635,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1083,BEDOK CAMP,766,UPPER EAST COAST ROAD,BEDOK CAMP,766 UPPER EAST COAST ROAD BEDOK CAMP SINGAPORE 465556,465556,41426.580198708,33357.212801965,1.31794236332361,103.953963213857,103.953963213857,Bedok
1084,CLARKE QUAY,,CLARKE QUAY,NIL,CLARKE QUAY,NIL,29214.0777206253,30474.8516330826,1.29187814532067,103.844227535027,103.844227535027,Clarke Quay
1085,HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY,2,MAGAZINE ROAD,HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY,2 MAGAZINE ROAD HOLIDAY INN EXPRESS SINGAPORE CLARKE QUAY SINGAPORE 059573,059573,28967.3657933753,30171.7378248088,1.289136974408,103.84201075936,103.84201075936,Clarke Quay
1086,PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY,20,MERCHANT ROAD,PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY,20 MERCHANT ROAD PARADOX SINGAPORE MERCHANT COURT AT CLARKE QUAY SINGAPORE 058281,058281,29377.0908066714,30070.1272046268,1.2882180283587,103.845692302876,103.845692302876,Clarke Quay
1087,HERITAGE COLLECTION ON CLARKE QUAY,36C,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36C SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.4790996211,30055.1302056629,1.28808238551466,103.848499238469,103.848499238469,Clarke Quay
1088,HERITAGE COLLECTION ON CLARKE QUAY,36B,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36B SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.4790996211,30055.1302056629,1.28808238551466,103.848499238469,103.848499238469,Clarke Quay
1089,HERITAGE COLLECTION ON CLARKE QUAY,36,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36 SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.479129889,30055.1301753949,1.28808238524093,103.848499238741,103.848499238741,Clarke Quay
1090,HERITAGE COLLECTION ON CLARKE QUAY,36A,SOUTH BRIDGE ROAD,HERITAGE COLLECTION ON CLARKE QUAY,36A SOUTH BRIDGE ROAD HERITAGE COLLECTION ON CLARKE QUAY SINGAPORE 058670,058670,29689.4790996211,30055.1302056629,1.28808238551466,103.848499238469,103.848499238469,Clarke Quay
1091,JAYLEEN CLARKE QUAY HOTEL,25,NEW BRIDGE ROAD,JAYLEEN CLARKE QUAY HOTEL,25 NEW BRIDGE ROAD JAYLEEN CLARKE QUAY HOTEL SINGAPORE 059390,059390,29583.6761215497,30121.1845108159,1.28867976295257,103.847548558865,103.847548558865,Clarke Quay
1092,VINTAGE INN @ CLARKE QUAY,33,HONGKONG STREET,VINTAGE INN @ CLARKE QUAY,33 HONGKONG STREET VINTAGE INN @ CLARKE QUAY SINGAPORE 059672,059672,29537.1185748922,29984.0488727018,1.28743955874319,103.847130213549,103.847130213549,Clarke Quay
1093,VINTAGE INN @ CLARKE QUAY,33D,HONGKONG STREET,VINTAGE INN @ CLARKE QUAY,33D HONGKONG STREET VINTAGE INN @ CLARKE QUAY SINGAPORE 059672,059672,29537.1186051602,29984.0489029698,1.28743955901693,103.847130213821,103.847130213821,Clarke Quay
1094,BARTLEY BEACON,221,MOUNT VERNON ROAD,BARTLEY BEACON,221 MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 360221,360221,33259.4205484651,35987.1302582175,1.34172888603572,103.880577622977,103.880577622977,Bartley
1095,BARTLEY BEACON,224B,MOUNT VERNON ROAD,BARTLEY BEACON,224B MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 362224,362224,33146.6960694855,35983.8364962284,1.34169911790338,103.879564725676,103.879564725676,Bartley
1096,BARTLEY BEACON,222B,MOUNT VERNON ROAD,BARTLEY BEACON,222B MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 362222,362222,33204.6110414062,35943.0337710474,1.3413301027144,103.880085119266,103.880085119266,Bartley
1097,BARTLEY BEACON,222A,MOUNT VERNON ROAD,BARTLEY BEACON,222A MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 361222,361222,33155.2505886517,35904.3927852623,1.34098065595664,103.879641579632,103.879641579632,Bartley
1098,BARTLEY BEACON,223,MOUNT VERNON ROAD,BARTLEY BEACON,223 MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 360223,360223,33008.0690067401,35848.0775065497,1.34047138553975,103.878319056335,103.878319056335,Bartley
1099,BARTLEY BEACON,223B,MOUNT VERNON ROAD,BARTLEY BEACON,223B MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 362223,362223,32997.0012460817,35867.8058453873,1.34064980341523,103.878219609195,103.878219609195,Bartley
1100,BARTLEY BEACON,222,MOUNT VERNON ROAD,BARTLEY BEACON,222 MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 360222,360222,33099.4054019935,35894.3241102099,1.34088960796369,103.879139775745,103.879139775745,Bartley
1101,BARTLEY BEACON,223A,MOUNT VERNON ROAD,BARTLEY BEACON,223A MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 361223,361223,33034.5350895589,35861.6339310966,1.34059398058545,103.878556872023,103.878556872023,Bartley
1102,BARTLEY BEACON,225,MOUNT VERNON ROAD,BARTLEY BEACON,225 MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 360225,360225,32954.4662841922,35857.0943086296,1.34055293912883,103.877837405576,103.877837405576,Bartley
1103,BARTLEY BEACON,223C,MOUNT VERNON ROAD,BARTLEY BEACON,223C MOUNT VERNON ROAD BARTLEY BEACON SINGAPORE 363223,363223,33041.112050009,35903.2036772538,1.34096992139722,103.878615976821,103.878615976821,Bartley
1104,EXPO MRT STATION (CG1),21,CHANGI SOUTH AVENUE 1,EXPO MRT STATION (CG1),21 CHANGI SOUTH AVENUE 1 EXPO MRT STATION (CG1) SINGAPORE 486065,486065,42270.6232344816,35193.6223453786,1.33454977824817,103.961548211018,103.961548211018,Expo
1105,EXPO MRT STATION (DT35),2,EXPO DRIVE,EXPO MRT STATION (DT35),2 EXPO DRIVE EXPO MRT STATION (DT35) SINGAPORE 485985,485985,42362.6034600167,35285.7083877847,1.33538252614956,103.962374747451,103.962374747451,Expo
1106,EXPO MRT STATION EXIT A,,NIL,EXPO MRT STATION EXIT A,EXPO MRT STATION EXIT A,NIL,42314.5500998711,35278.9826904628,1.33532172425323,103.961942958225,103.961942958225,Expo
1107,EXPO MRT STATION EXIT A,,NIL,EXPO MRT STATION EXIT A,EXPO MRT STATION EXIT A,NIL,42302.2262481563,35297.8213019203,1.33549209937205,103.961832230438,103.961832230438,Expo
1108,EXPO MRT STATION EXIT B,,NIL,EXPO MRT STATION EXIT B,EXPO MRT STATION EXIT B,NIL,42328.7064963914,35272.6862536855,1.33526477495593,103.962070158326,103.962070158326,Expo
1109,EXPO MRT STATION EXIT C,,NIL,EXPO MRT STATION EXIT C,EXPO MRT STATION EXIT C,NIL,42338.9481832376,35349.416803129,1.3359586922217,103.962162221687,103.962162221687,Expo
1110,EXPO MRT STATION EXIT D,,NIL,EXPO MRT STATION EXIT D,EXPO MRT STATION EXIT D,NIL,42442.6983866533,35226.0351486895,1.33484282579968,103.963094416433,103.963094416433,Expo
1111,EXPO MRT STATION EXIT E,,NIL,EXPO MRT STATION EXIT E,EXPO MRT STATION EXIT E,NIL,42335.056507499,35229.1621946227,1.33487115678994,103.962127196209,103.962127196209,Expo
1112,EXPO MRT STATION EXIT F,,NIL,EXPO MRT STATION EXIT F,EXPO MRT STATION EXIT F,NIL,42416.8864252307,35211.8164909258,1.33471424993483,103.962862474988,103.962862474988,Expo
1113,EXPO MRT STATION EXIT G,,NIL,EXPO MRT STATION EXIT G,EXPO MRT STATION EXIT G,NIL,42437.8024192154,35247.0152502637,1.33503256424655,103.963050433407,103.963050433407,Expo
1114,SAM KEE LRT STATION (PW1),10,SENTUL CRESCENT,SAM KEE LRT STATION (PW1),10 SENTUL CRESCENT SAM KEE LRT STATION (PW1) SINGAPORE 828851,828851,35958.3967099339,43493.4470222741,1.40961268528804,103.904831550608,103.904831550608,Sam Kee
1115,BAKAU LRT STATION (SE3),50,RIVERVALE DRIVE,BAKAU LRT STATION (SE3),50 RIVERVALE DRIVE BAKAU LRT STATION (SE3) SINGAPORE 545053,545053,36023.4333449397,41102.9966866206,1.38799431054768,103.905415300171,103.905415300171,Bakau
1116,PANDAN RESERVOIR FITNESS CORNER,,NIL,PANDAN RESERVOIR FITNESS CORNER,PANDAN RESERVOIR FITNESS CORNER,NIL,18580.823731957,33314.6237814557,1.31755869573468,103.748682482807,103.748682482807,Pandan Reservoir
1117,PANDAN RESERVOIR,,NIL,PANDAN RESERVOIR,PANDAN RESERVOIR,NIL,17870.9916903721,32746.0329878349,1.3124163415787,103.742304471862,103.742304471862,Pandan Reservoir
1118,UOB ONE RAFFLES PLACE,1,RAFFLES PLACE,UOB ONE RAFFLES PLACE,1 RAFFLES PLACE UOB ONE RAFFLES PLACE SINGAPORE 048616,048616,29973.4028055919,29630.9867053758,1.28424656418639,103.851050382307,103.851050382307,Raffles Place
1119,ONE RAFFLES PLACE,1,RAFFLES PLACE,ONE RAFFLES PLACE,1 RAFFLES PLACE ONE RAFFLES PLACE SINGAPORE 048616,048616,29975.8693435853,29642.373944601,1.28434954622306,103.851072545834,103.851072545834,Raffles Place
1120,ASCOTT SINGAPORE RAFFLES PLACE,2,FINLAYSON GREEN,ASCOTT SINGAPORE RAFFLES PLACE,2 FINLAYSON GREEN ASCOTT SINGAPORE RAFFLES PLACE SINGAPORE 049247,049247,30030.0908345245,29391.8359457422,1.2820837651092,103.851559731294,103.851559731294,Raffles Place
1121,DBS RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,DBS RAFFLES PLACE MRT STATION,5 RAFFLES PLACE DBS RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1122,UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE,5,RAFFLES PLACE,UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE,5 RAFFLES PLACE UOB RAFFLES PLACE MRT STATION - RAFFLES X'CHANGE SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1123,OCBC RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,OCBC RAFFLES PLACE MRT STATION,5 RAFFLES PLACE OCBC RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1124,OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE,5,RAFFLES PLACE,OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE,5 RAFFLES PLACE OCBC RAFFLES PLACE MRT STATION - RAFFLES EXCHANGE SINGAPORE 048618,048618,30019.3314138167,29596.3436964881,1.28393326207164,103.851463066756,103.851463066756,Raffles Place
1125,RAFFLES PLACE,5,RAFFLES PLACE,RAFFLES PLACE,5 RAFFLES PLACE RAFFLES PLACE SINGAPORE 048618,048618,30019.3313532807,29596.3437267561,1.28393326234538,103.851463066212,103.851463066212,Raffles Place
1126,RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,RAFFLES PLACE MRT STATION,5 RAFFLES PLACE RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.3313532807,29596.3437267561,1.28393326234538,103.851463066212,103.851463066212,Raffles Place
1127,RAFFLES PLACE MRT STATION (EW14 / NS26),5,RAFFLES PLACE,RAFFLES PLACE MRT STATION (EW14 / NS26),5 RAFFLES PLACE RAFFLES PLACE MRT STATION (EW14 / NS26) SINGAPORE 048618,048618,30019.180527918,29617.6125848945,1.28412561043658,103.851461712342,103.851461712342,Raffles Place
1128,OUTRAM PARK (ROAD),,OUTRAM PARK (ROAD),NIL,OUTRAM PARK (ROAD),NIL,28592.1010019288,29581.6544165213,1.283798706092,103.838641047145,103.838641047145,Outram Park
1129,OUTRAM PARK MRT STATION,300,EU TONG SEN STREET,OUTRAM PARK MRT STATION,300 EU TONG SEN STREET OUTRAM PARK MRT STATION SINGAPORE 059816,059816,28749.3862473657,29188.1251812782,1.2802415328084,103.840052100136,103.840052100136,Outram Park
1130,OUTRAM PARK MRT STATION (NE3),300,EU TONG SEN STREET,OUTRAM PARK MRT STATION (NE3),300 EU TONG SEN STREET OUTRAM PARK MRT STATION (NE3) SINGAPORE 059816,059816,28681.2492930563,29130.5222722683,1.27972059383553,103.839439862425,103.839439862425,Outram Park
1131,UOB OUTRAM PARK NEL MRT STATION,300,EU TONG SEN STREET,UOB OUTRAM PARK NEL MRT STATION,300 EU TONG SEN STREET UOB OUTRAM PARK NEL MRT STATION SINGAPORE 059816,059816,28689.4468921581,29132.6357039642,1.27973970679335,103.839513521005,103.839513521005,Outram Park
1132,OCBC OUTRAM PARK MRT STATION,300,EU TONG SEN STREET,OCBC OUTRAM PARK MRT STATION,300 EU TONG SEN STREET OCBC OUTRAM PARK MRT STATION SINGAPORE 059816,059816,28689.4468921581,29132.6357039642,1.27973970679335,103.839513521005,103.839513521005,Outram Park
1133,OUTRAM PARK MRT STATION EXIT 1,,NIL,OUTRAM PARK MRT STATION EXIT 1,OUTRAM PARK MRT STATION EXIT 1,NIL,28611.3466559164,29322.3922620397,1.28145580017529,103.838811764424,103.838811764424,Outram Park
1134,OUTRAM PARK MRT STATION (EW16),10,OUTRAM ROAD,OUTRAM PARK MRT STATION (EW16),10 OUTRAM ROAD OUTRAM PARK MRT STATION (EW16) SINGAPORE 169037,169037,28646.8726726929,29316.780396251,1.28140504772213,103.839130979249,103.839130979249,Outram Park
1135,OUTRAM PARK MRT STATION (TE17),13,OUTRAM ROAD,OUTRAM PARK MRT STATION (TE17),13 OUTRAM ROAD OUTRAM PARK MRT STATION (TE17) SINGAPORE 169080,169080,28647.6048249509,29308.4426563848,1.28132964411173,103.839137557749,103.839137557749,Outram Park
1136,OUTRAM PARK MRT STATION EXIT 2,,NIL,OUTRAM PARK MRT STATION EXIT 2,OUTRAM PARK MRT STATION EXIT 2,NIL,28625.0436147116,29346.6685167737,1.28167534584159,103.838934837349,103.838934837349,Outram Park
1137,OUTRAM PARK MRT STATION EXIT 3,,NIL,OUTRAM PARK MRT STATION EXIT 3,OUTRAM PARK MRT STATION EXIT 3,NIL,28745.9484400433,29202.4345824551,1.28037094209663,103.840021210464,103.840021210464,Outram Park
1138,ALJUNIED COMMUNITY CENTRE,110,HOUGANG AVENUE 1,ALJUNIED COMMUNITY CENTRE,110 HOUGANG AVENUE 1 ALJUNIED COMMUNITY CENTRE SINGAPORE 530110,530110,34257.497080964,37416.7968203574,1.35465808509334,103.889546232338,103.889546232338,Aljunied
1139,ALJUNIED FLYOVER,,NIL,ALJUNIED FLYOVER,ALJUNIED FLYOVER,NIL,33414.7851705784,33743.4488307852,1.32143780591024,103.881973269109,103.881973269109,Aljunied
1140,ALJUNIED INDUSTRIAL COMPLEX,623,ALJUNIED ROAD,ALJUNIED INDUSTRIAL COMPLEX,623 ALJUNIED ROAD ALJUNIED INDUSTRIAL COMPLEX SINGAPORE 389835,389835,33126.6241587633,34127.207364602,1.32490843090547,103.879384055577,103.879384055577,Aljunied
1141,ALJUNIED INDUSTRIAL COMPLEX,625,ALJUNIED ROAD,ALJUNIED INDUSTRIAL COMPLEX,625 ALJUNIED ROAD ALJUNIED INDUSTRIAL COMPLEX SINGAPORE 389836,389836,33068.1313710334,34146.490037648,1.3250828262977,103.878858469702,103.878858469702,Aljunied
1142,ALJUNIED INDUSTRIAL ESTATE,,NIL,ALJUNIED INDUSTRIAL ESTATE,ALJUNIED INDUSTRIAL ESTATE,NIL,34294.454985247,33736.4182137959,1.32137405512513,103.889877560783,103.889877560783,Aljunied
1143,ALJUNIED INDUSTRIAL ESTATE,1010,ALJUNIED AVENUE 4,ALJUNIED INDUSTRIAL ESTATE,1010 ALJUNIED AVENUE 4 ALJUNIED INDUSTRIAL ESTATE SINGAPORE 389911,389911,34207.8921839735,33703.8579448666,1.32107960939702,103.889099742264,103.889099742264,Aljunied
1144,ALJUNIED INDUSTRIAL ESTATE,1012,ALJUNIED AVENUE 3,ALJUNIED INDUSTRIAL ESTATE,1012 ALJUNIED AVENUE 3 ALJUNIED INDUSTRIAL ESTATE SINGAPORE 389935,389935,34308.5004496071,33688.2959637195,1.32093885182726,103.89000375675,103.89000375675,Aljunied
1145,ALJUNIED INDUSTRIAL ESTATE,1007,ALJUNIED AVENUE 4,ALJUNIED INDUSTRIAL ESTATE,1007 ALJUNIED AVENUE 4 ALJUNIED INDUSTRIAL ESTATE SINGAPORE 389908,389908,34205.4182000561,33742.4982042201,1.32142905857823,103.889077520019,103.889077520019,Aljunied
1146,ALJUNIED INDUSTRIAL ESTATE,1006,ALJUNIED AVENUE 5,ALJUNIED INDUSTRIAL ESTATE,1006 ALJUNIED AVENUE 5 ALJUNIED INDUSTRIAL ESTATE SINGAPORE 389887,389887,34204.278307789,33763.9781512767,1.3216233157643,103.889067281822,103.889067281822,Aljunied
1147,ALJUNIED INDUSTRIAL ESTATE,1009,ALJUNIED AVENUE 4,ALJUNIED INDUSTRIAL ESTATE,1009 ALJUNIED AVENUE 4 ALJUNIED INDUSTRIAL ESTATE SINGAPORE 389910,389910,34304.1614736049,33709.470204141,1.32113034497287,103.889964773128,103.889964773128,Aljunied
1148,MOUNT PLEASANT DRIVE,,MOUNT PLEASANT DRIVE,NIL,MOUNT PLEASANT DRIVE,NIL,27369.0384401485,34827.9623547843,1.33124623002615,103.8276491603,103.8276491603,Mount Pleasant
1149,MOUNT PLEASANT ROAD,,MOUNT PLEASANT ROAD,NIL,MOUNT PLEASANT ROAD,NIL,27260.1131923922,34214.6868035315,1.32569969256191,103.826670269876,103.826670269876,Mount Pleasant
1150,MOUNT PLEASANT ANIMAL MEDICAL CENTRE,105,CLEMENTI STREET 12,MOUNT PLEASANT ANIMAL MEDICAL CENTRE,105 CLEMENTI STREET 12 MOUNT PLEASANT ANIMAL MEDICAL CENTRE SINGAPORE 120105,120105,20940.8192396294,33884.3567374442,1.32271179028812,103.76988810369,103.76988810369,Mount Pleasant
1151,MOUNT PLEASANT MRT STATION (TE10),14,DENHAM ROAD,MOUNT PLEASANT MRT STATION (TE10),14 DENHAM ROAD MOUNT PLEASANT MRT STATION (TE10) SINGAPORE 299781,299781,28208.1121879769,34531.4352277666,1.32856455460666,103.83518858199,103.83518858199,Mount Pleasant
1152,MOUNT PLEASANT ANIMAL CLINIC (NORTH),151,SERANGOON NORTH AVENUE 2,MOUNT PLEASANT ANIMAL CLINIC (NORTH),151 SERANGOON NORTH AVENUE 2 MOUNT PLEASANT ANIMAL CLINIC (NORTH) SINGAPORE 550151,550151,32566.4377248408,39049.3226177786,1.36942236931036,103.874351224371,103.874351224371,Mount Pleasant
1153,MOUNT PLEASANT ANIMAL CLINIC (EAST),152,EAST COAST ROAD,MOUNT PLEASANT ANIMAL CLINIC (EAST),152 EAST COAST ROAD MOUNT PLEASANT ANIMAL CLINIC (EAST) SINGAPORE 428855,428855,36075.1818205379,32071.3429833855,1.30631529626731,103.905877883995,103.905877883995,Mount Pleasant
1154,MOUNT PLEASANT ANIMAL MEDICAL CENTRE (BEDOK),158,BEDOK SOUTH AVENUE 3,MOUNT PLEASANT ANIMAL MEDICAL CENTRE (BEDOK),158 BEDOK SOUTH AVENUE 3 MOUNT PLEASANT ANIMAL MEDICAL CENTRE (BEDOK) SINGAPORE 460158,460158,40440.8098111525,33437.6680992171,1.31867038706863,103.945105611031,103.945105611031,Mount Pleasant
1155,MOUNT PLEASANT ANIMAL HOSPITAL,232,WHITLEY ROAD,MOUNT PLEASANT ANIMAL HOSPITAL,232 WHITLEY ROAD MOUNT PLEASANT ANIMAL HOSPITAL SINGAPORE 297824,297824,27308.1265631737,34209.8909000102,1.3256566143246,103.827101721448,103.827101721448,Mount Pleasant
1156,MOUNT PLEASANT REFERRAL & EMERGENCY CLINIC,232,WHITLEY ROAD,MOUNT PLEASANT REFERRAL & EMERGENCY CLINIC,232 WHITLEY ROAD MOUNT PLEASANT REFERRAL & EMERGENCY CLINIC SINGAPORE 297824,297824,27306.976833812,34204.3831863534,1.32560680448521,103.827091390632,103.827091390632,Mount Pleasant
1157,MOUNT PLEASANT FLYOVER,,NIL,MOUNT PLEASANT FLYOVER,MOUNT PLEASANT FLYOVER,NIL,27254.0985451862,34372.374884842,1.32712606069462,103.826616246479,103.826616246479,Mount Pleasant
1158,BANGKIT LRT STATION (BP9),20,BUKIT PANJANG RING ROAD,BANGKIT LRT STATION (BP9),20 BUKIT PANJANG RING ROAD BANGKIT LRT STATION (BP9) SINGAPORE 679939,679939,21248.0565876467,40221.4484106153,1.38002223010088,103.772647370452,103.772647370452,Bangkit
1159,SOUTH WOODLANDS DRIVE,,SOUTH WOODLANDS DRIVE,NIL,SOUTH WOODLANDS DRIVE,NIL,22929.3374430776,46341.9205643665,1.43537403414478,103.787753880601,103.787753880601,Woodlands South
1160,SOUTH WOODLANDS WAY,,SOUTH WOODLANDS WAY,NIL,SOUTH WOODLANDS WAY,NIL,22665.6842771517,46299.2669237734,1.43498796082521,103.785384651452,103.785384651452,Woodlands South
1161,WOODLANDS SOUTH MRT STATION EXIT 1,,NIL,WOODLANDS SOUTH MRT STATION EXIT 1,WOODLANDS SOUTH MRT STATION EXIT 1,NIL,23483.0860632733,45469.93948818,1.42748811362716,103.792729941333,103.792729941333,Woodlands South
1162,WOODLANDS SOUTH MRT STATION (TE3),30,WOODLANDS DRIVE 17,WOODLANDS SOUTH MRT STATION (TE3),30 WOODLANDS DRIVE 17 WOODLANDS SOUTH MRT STATION (TE3) SINGAPORE 737741,737741,23542.5545697259,45459.758821588,1.42739605281442,103.79326432221,103.79326432221,Woodlands South
1163,WOODLANDS SOUTH MRT STATION EXIT 2,,NIL,WOODLANDS SOUTH MRT STATION EXIT 2,WOODLANDS SOUTH MRT STATION EXIT 2,NIL,23525.2565986393,45492.5325706061,1.42769244394578,103.793108878868,103.793108878868,Woodlands South
1164,WOODLANDS SOUTH MRT STATION EXIT 3,,NIL,WOODLANDS SOUTH MRT STATION EXIT 3,WOODLANDS SOUTH MRT STATION EXIT 3,NIL,23716.7857709136,45466.1419761386,1.4274538066561,103.794829948963,103.794829948963,Woodlands South
1165,WOODLANDS SOUTH MRT STATION EXIT 4,,NIL,WOODLANDS SOUTH MRT STATION EXIT 4,WOODLANDS SOUTH MRT STATION EXIT 4,NIL,23676.9949346948,45362.6568899937,1.42651791911639,103.794472407369,103.794472407369,Woodlands South
1166,WOODLANDS SOUTH MRT STATION EXIT 5,,NIL,WOODLANDS SOUTH MRT STATION EXIT 5,WOODLANDS SOUTH MRT STATION EXIT 5,NIL,23668.4888140354,45286.6488070544,1.42583052834963,103.794395983627,103.794395983627,Woodlands South
1167,WOODLANDS SOUTH FLYOVER,,NIL,WOODLANDS SOUTH FLYOVER,WOODLANDS SOUTH FLYOVER,NIL,21162.6219346626,44792.17704124,1.42135821290741,103.771878600332,103.771878600332,Woodlands South
1168,ENTERPRISE 10,16F,ENTERPRISE ROAD,ENTERPRISE 10,16F ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627655,627655,13490.6198016731,35147.1834492162,1.33412968737697,103.702943606371,103.702943606371,Enterprise
1169,ENTERPRISE 10,16M,ENTERPRISE ROAD,ENTERPRISE 10,16M ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627661,627661,13454.2229144685,35130.0546156224,1.33397476322058,103.702616568537,103.702616568537,Enterprise
